transferring data
Mon Jun 21 12:23:21 PDT 2021

Finished transferring
Mon Jun 21 12:23:23 PDT 2021

Adas: Argument Parser Options
---------------------------------------------
    config              : HistoKTconfigs/BACH_transformed-configAdas.yaml
    data                : /localscratch/zhan8425.5632356.0        
    output              : .Adas-output/BACH_transformed           
    checkpoint          : .Adas-checkpoint/BACH_transformed       
    resume              : None                                    
    root                : .                                       
    save_freq           : 25                                      
    cpu                 : 0                                       
    gpu                 : 0                                       
    mpd                 : 0                                       
    dist_url            : tcp://127.0.0.1:23456                   
    dist_backend        : nccl                                    
    world_size          : -1                                      
    rank                : -1                                      
---------------------------------------------
Adas: Notice: early stop will not be used as it was set to -1.0, training till completion
Adas: Experiment Configuration
---------------------------------------------
    dataset              BACH_transformed    
    network              ResNet18            
    optimizer            Adas                
    scheduler            None                
    level                L3Only              
    color_kwargs         {'augmentation': 'Color-Distortion', 'distortion': 0.3}
    degree_of_rotation   45                  
    vertical_flipping    0.5                 
    horizontal_flipping  0.5                 
    horizontal_shift     0.1                 
    vertical_shift       0.1                 
    gaussian_blur        0                   
    kernel_size          9                   
    variance             0.1                 
    cutout               0                   
    n_holes              1                   
    cutout_length        16                  
    init_lr              0.03                
    early_stop_threshold -1.0                
    optimizer_kwargs     {'momentum': 0.9, 'weight_decay': 0.0005, 'beta': 0.98, 'linear': 0.0, 'gamma': 0.5, 'step_size': 25.0}
    scheduler_kwargs     {}
    p                    1                   
    start_trial          0                   
    n_trials             3                   
    num_workers          4                   
    max_epochs           250                 
    mini_batch_size      32                  
    loss                 cross_entropy       
    early_stop_patience  10                  
---------------------------------------------
Adas: Pytorch device is set to cuda
Adas on BACH_transformed: T 1/3 | E 1/250 Ended | E Time: 9.927s | ~Time Left: 2471.929s |  Train Loss: 1.9119 | Train Acc. 29.9582% | Test Loss: 10.6001 | Test Acc. 27.9167%
Adas on BACH_transformed: T 1/3 | E 240/250 Ended | E Time: 6.964s | ~Time Left: 69.639s |  Train Loss: 0.1110 | Train Acc. 95.6159% | Test Loss: 0.3469 | Test Acc. 86.6667%
Adas on BACH_transformed: T 1/3 | E 241/250 Ended | E Time: 7.344s | ~Time Left: 66.095s |  Train Loss: 0.1318 | Train Acc. 94.2589% | Test Loss: 0.3178 | Test Acc. 88.7500%
Adas on BACH_transformed: T 1/3 | E 242/250 Ended | E Time: 6.927s | ~Time Left: 55.415s |  Train Loss: 0.1186 | Train Acc. 96.3466% | Test Loss: 0.4785 | Test Acc. 82.0833%
Adas on BACH_transformed: T 1/3 | E 243/250 Ended | E Time: 6.978s | ~Time Left: 48.845s |  Train Loss: 0.1227 | Train Acc. 96.5553% | Test Loss: 0.3505 | Test Acc. 86.2500%
Adas on BACH_transformed: T 1/3 | E 244/250 Ended | E Time: 7.013s | ~Time Left: 42.081s |  Train Loss: 0.1075 | Train Acc. 96.7641% | Test Loss: 0.3873 | Test Acc. 87.5000%
Adas on BACH_transformed: T 1/3 | E 245/250 Ended | E Time: 6.937s | ~Time Left: 34.684s |  Train Loss: 0.1050 | Train Acc. 96.5553% | Test Loss: 0.4272 | Test Acc. 85.8333%
Adas on BACH_transformed: T 1/3 | E 246/250 Ended | E Time: 6.934s | ~Time Left: 27.737s |  Train Loss: 0.1119 | Train Acc. 96.1378% | Test Loss: 0.3928 | Test Acc. 86.2500%
Adas on BACH_transformed: T 1/3 | E 247/250 Ended | E Time: 8.243s | ~Time Left: 24.729s |  Train Loss: 0.1065 | Train Acc. 96.1378% | Test Loss: 0.3420 | Test Acc. 87.0833%
Adas on BACH_transformed: T 1/3 | E 248/250 Ended | E Time: 6.979s | ~Time Left: 13.958s |  Train Loss: 0.1025 | Train Acc. 96.6597% | Test Loss: 0.4037 | Test Acc. 87.0833%
Adas on BACH_transformed: T 1/3 | E 249/250 Ended | E Time: 6.958s | ~Time Left: 6.958s |  Train Loss: 0.0892 | Train Acc. 97.0772% | Test Loss: 0.3613 | Test Acc. 86.6667%
Adas on BACH_transformed: T 1/3 | E 250/250 Ended | E Time: 7.057s | ~Time Left: 0.000s |  Train Loss: 0.1073 | Train Acc. 96.4509% | Test Loss: 0.3783 | Test Acc. 85.4167%
Adas on BACH_transformed: T 2/3 | E 1/250 Ended | E Time: 6.934s | ~Time Left: 1726.510s |  Train Loss: 1.9724 | Train Acc. 27.3486% | Test Loss: 2.9990 | Test Acc. 24.1667%
Adas on BACH_transformed: T 2/3 | E 2/250 Ended | E Time: 6.932s | ~Time Left: 1719.016s |  Train Loss: 1.4795 | Train Acc. 32.0459% | Test Loss: 1.3762 | Test Acc. 34.5833%
Adas on BACH_transformed: T 2/3 | E 3/250 Ended | E Time: 6.862s | ~Time Left: 1694.871s |  Train Loss: 1.3671 | Train Acc. 31.9415% | Test Loss: 1.3670 | Test Acc. 35.8333%
Adas on BACH_transformed: T 2/3 | E 4/250 Ended | E Time: 6.850s | ~Time Left: 1685.225s |  Train Loss: 1.3683 | Train Acc. 33.4029% | Test Loss: 1.3043 | Test Acc. 36.2500%
Adas on BACH_transformed: T 2/3 | E 5/250 Ended | E Time: 6.921s | ~Time Left: 1695.682s |  Train Loss: 1.3485 | Train Acc. 37.0564% | Test Loss: 1.2894 | Test Acc. 34.5833%
Adas on BACH_transformed: T 2/3 | E 6/250 Ended | E Time: 6.885s | ~Time Left: 1679.912s |  Train Loss: 1.3455 | Train Acc. 35.8038% | Test Loss: 1.3889 | Test Acc. 30.4167%
Adas on BACH_transformed: T 2/3 | E 7/250 Ended | E Time: 7.087s | ~Time Left: 1722.095s |  Train Loss: 1.3134 | Train Acc. 39.4572% | Test Loss: 1.3156 | Test Acc. 36.2500%
Adas on BACH_transformed: T 2/3 | E 8/250 Ended | E Time: 6.889s | ~Time Left: 1667.193s |  Train Loss: 1.3088 | Train Acc. 39.9791% | Test Loss: 1.3355 | Test Acc. 37.0833%
Adas on BACH_transformed: T 2/3 | E 9/250 Ended | E Time: 6.884s | ~Time Left: 1658.949s |  Train Loss: 1.3322 | Train Acc. 36.0125% | Test Loss: 1.2511 | Test Acc. 43.3333%
Adas on BACH_transformed: T 2/3 | E 10/250 Ended | E Time: 6.971s | ~Time Left: 1672.939s |  Train Loss: 1.2860 | Train Acc. 39.8747% | Test Loss: 1.3087 | Test Acc. 35.4167%
Adas on BACH_transformed: T 2/3 | E 11/250 Ended | E Time: 7.015s | ~Time Left: 1676.676s |  Train Loss: 1.2669 | Train Acc. 43.0063% | Test Loss: 1.2354 | Test Acc. 44.1667%
Adas on BACH_transformed: T 2/3 | E 12/250 Ended | E Time: 7.570s | ~Time Left: 1801.562s |  Train Loss: 1.2518 | Train Acc. 42.3800% | Test Loss: 1.2595 | Test Acc. 47.0833%
Adas on BACH_transformed: T 2/3 | E 13/250 Ended | E Time: 7.615s | ~Time Left: 1804.827s |  Train Loss: 1.2482 | Train Acc. 43.3194% | Test Loss: 1.2512 | Test Acc. 39.5833%
Adas on BACH_transformed: T 2/3 | E 14/250 Ended | E Time: 6.920s | ~Time Left: 1633.113s |  Train Loss: 1.2481 | Train Acc. 41.5449% | Test Loss: 1.2675 | Test Acc. 40.8333%
Adas on BACH_transformed: T 2/3 | E 15/250 Ended | E Time: 7.028s | ~Time Left: 1651.517s |  Train Loss: 1.2882 | Train Acc. 37.5783% | Test Loss: 1.2299 | Test Acc. 43.3333%
Adas on BACH_transformed: T 2/3 | E 16/250 Ended | E Time: 6.959s | ~Time Left: 1628.513s |  Train Loss: 1.2209 | Train Acc. 44.0501% | Test Loss: 1.2807 | Test Acc. 43.7500%
Adas on BACH_transformed: T 2/3 | E 17/250 Ended | E Time: 6.893s | ~Time Left: 1605.984s |  Train Loss: 1.2582 | Train Acc. 44.4676% | Test Loss: 1.2271 | Test Acc. 44.1667%
Adas on BACH_transformed: T 2/3 | E 18/250 Ended | E Time: 7.146s | ~Time Left: 1657.890s |  Train Loss: 1.2447 | Train Acc. 43.9457% | Test Loss: 1.2221 | Test Acc. 45.8333%
Adas on BACH_transformed: T 2/3 | E 19/250 Ended | E Time: 7.229s | ~Time Left: 1669.960s |  Train Loss: 1.2435 | Train Acc. 43.8413% | Test Loss: 1.3099 | Test Acc. 41.6667%
Adas on BACH_transformed: T 2/3 | E 20/250 Ended | E Time: 7.225s | ~Time Left: 1661.847s |  Train Loss: 1.2182 | Train Acc. 43.0063% | Test Loss: 1.2033 | Test Acc. 40.8333%
Adas on BACH_transformed: T 2/3 | E 21/250 Ended | E Time: 6.965s | ~Time Left: 1594.930s |  Train Loss: 1.2029 | Train Acc. 45.0939% | Test Loss: 1.2440 | Test Acc. 43.3333%
Adas on BACH_transformed: T 2/3 | E 22/250 Ended | E Time: 6.930s | ~Time Left: 1580.148s |  Train Loss: 1.2084 | Train Acc. 45.0939% | Test Loss: 1.1709 | Test Acc. 49.1667%
Adas on BACH_transformed: T 2/3 | E 23/250 Ended | E Time: 7.125s | ~Time Left: 1617.389s |  Train Loss: 1.1902 | Train Acc. 45.9290% | Test Loss: 1.2177 | Test Acc. 43.3333%
Adas on BACH_transformed: T 2/3 | E 24/250 Ended | E Time: 7.011s | ~Time Left: 1584.510s |  Train Loss: 1.1828 | Train Acc. 47.7035% | Test Loss: 1.2170 | Test Acc. 43.3333%
Adas on BACH_transformed: T 2/3 | E 25/250 Ended | E Time: 7.002s | ~Time Left: 1575.417s |  Train Loss: 1.1986 | Train Acc. 45.9290% | Test Loss: 1.2076 | Test Acc. 45.0000%
Adas on BACH_transformed: T 2/3 | E 26/250 Ended | E Time: 7.459s | ~Time Left: 1670.712s |  Train Loss: 1.1720 | Train Acc. 46.7641% | Test Loss: 1.3250 | Test Acc. 40.0000%
Adas on BACH_transformed: T 2/3 | E 27/250 Ended | E Time: 6.998s | ~Time Left: 1560.531s |  Train Loss: 1.1873 | Train Acc. 44.9896% | Test Loss: 1.1837 | Test Acc. 49.5833%
Adas on BACH_transformed: T 2/3 | E 28/250 Ended | E Time: 7.044s | ~Time Left: 1563.763s |  Train Loss: 1.1894 | Train Acc. 46.3466% | Test Loss: 1.3320 | Test Acc. 38.7500%
Adas on BACH_transformed: T 2/3 | E 29/250 Ended | E Time: 6.932s | ~Time Left: 1532.067s |  Train Loss: 1.1782 | Train Acc. 48.2255% | Test Loss: 1.1691 | Test Acc. 47.5000%
Adas on BACH_transformed: T 2/3 | E 30/250 Ended | E Time: 6.922s | ~Time Left: 1522.834s |  Train Loss: 1.1651 | Train Acc. 48.5386% | Test Loss: 1.2238 | Test Acc. 43.7500%
Adas on BACH_transformed: T 2/3 | E 31/250 Ended | E Time: 7.754s | ~Time Left: 1698.021s |  Train Loss: 1.1499 | Train Acc. 48.3299% | Test Loss: 1.1827 | Test Acc. 48.3333%
Adas on BACH_transformed: T 2/3 | E 32/250 Ended | E Time: 6.903s | ~Time Left: 1504.940s |  Train Loss: 1.1656 | Train Acc. 48.6430% | Test Loss: 1.1881 | Test Acc. 49.5833%
Adas on BACH_transformed: T 2/3 | E 33/250 Ended | E Time: 6.975s | ~Time Left: 1513.663s |  Train Loss: 1.1472 | Train Acc. 50.5219% | Test Loss: 1.1420 | Test Acc. 49.5833%
Adas on BACH_transformed: T 2/3 | E 34/250 Ended | E Time: 6.929s | ~Time Left: 1496.615s |  Train Loss: 1.1451 | Train Acc. 50.8351% | Test Loss: 1.0912 | Test Acc. 46.6667%
Adas on BACH_transformed: T 2/3 | E 35/250 Ended | E Time: 6.988s | ~Time Left: 1502.363s |  Train Loss: 1.1267 | Train Acc. 49.7912% | Test Loss: 1.1158 | Test Acc. 50.8333%
Adas on BACH_transformed: T 2/3 | E 36/250 Ended | E Time: 7.125s | ~Time Left: 1524.652s |  Train Loss: 1.1284 | Train Acc. 51.7745% | Test Loss: 1.1378 | Test Acc. 52.5000%
Adas on BACH_transformed: T 2/3 | E 37/250 Ended | E Time: 6.886s | ~Time Left: 1466.695s |  Train Loss: 1.1123 | Train Acc. 52.5052% | Test Loss: 1.2003 | Test Acc. 45.8333%
Adas on BACH_transformed: T 2/3 | E 38/250 Ended | E Time: 6.904s | ~Time Left: 1463.624s |  Train Loss: 1.1244 | Train Acc. 53.4447% | Test Loss: 1.1220 | Test Acc. 47.9167%
Adas on BACH_transformed: T 2/3 | E 39/250 Ended | E Time: 6.986s | ~Time Left: 1474.130s |  Train Loss: 1.1247 | Train Acc. 50.3132% | Test Loss: 1.2445 | Test Acc. 46.6667%
Adas on BACH_transformed: T 2/3 | E 40/250 Ended | E Time: 6.934s | ~Time Left: 1456.097s |  Train Loss: 1.0954 | Train Acc. 52.0877% | Test Loss: 1.1396 | Test Acc. 50.0000%
Adas on BACH_transformed: T 2/3 | E 41/250 Ended | E Time: 7.408s | ~Time Left: 1548.264s |  Train Loss: 1.0883 | Train Acc. 52.7140% | Test Loss: 1.1533 | Test Acc. 48.7500%
Adas on BACH_transformed: T 2/3 | E 42/250 Ended | E Time: 7.083s | ~Time Left: 1473.296s |  Train Loss: 1.0562 | Train Acc. 54.2798% | Test Loss: 1.2209 | Test Acc. 45.4167%
Adas on BACH_transformed: T 2/3 | E 43/250 Ended | E Time: 6.996s | ~Time Left: 1448.081s |  Train Loss: 1.0682 | Train Acc. 52.1921% | Test Loss: 1.1827 | Test Acc. 49.1667%
Adas on BACH_transformed: T 2/3 | E 44/250 Ended | E Time: 7.196s | ~Time Left: 1482.457s |  Train Loss: 1.0845 | Train Acc. 54.0710% | Test Loss: 1.2127 | Test Acc. 48.3333%
Adas on BACH_transformed: T 2/3 | E 45/250 Ended | E Time: 7.006s | ~Time Left: 1436.279s |  Train Loss: 1.0405 | Train Acc. 55.5324% | Test Loss: 1.2000 | Test Acc. 46.2500%
Adas on BACH_transformed: T 2/3 | E 46/250 Ended | E Time: 7.240s | ~Time Left: 1476.894s |  Train Loss: 1.0205 | Train Acc. 58.4551% | Test Loss: 1.1889 | Test Acc. 44.1667%
Adas on BACH_transformed: T 2/3 | E 47/250 Ended | E Time: 7.122s | ~Time Left: 1445.843s |  Train Loss: 1.0411 | Train Acc. 55.6367% | Test Loss: 1.0562 | Test Acc. 56.6667%
Adas on BACH_transformed: T 2/3 | E 48/250 Ended | E Time: 6.939s | ~Time Left: 1401.632s |  Train Loss: 1.0119 | Train Acc. 59.7077% | Test Loss: 1.2948 | Test Acc. 43.7500%
Adas on BACH_transformed: T 2/3 | E 49/250 Ended | E Time: 6.992s | ~Time Left: 1405.398s |  Train Loss: 1.0337 | Train Acc. 55.2192% | Test Loss: 1.0689 | Test Acc. 50.8333%
Adas on BACH_transformed: T 2/3 | E 50/250 Ended | E Time: 6.934s | ~Time Left: 1386.733s |  Train Loss: 0.9965 | Train Acc. 58.6639% | Test Loss: 1.1929 | Test Acc. 50.8333%
Adas on BACH_transformed: T 2/3 | E 51/250 Ended | E Time: 6.996s | ~Time Left: 1392.147s |  Train Loss: 1.0057 | Train Acc. 56.4718% | Test Loss: 1.0720 | Test Acc. 56.2500%
Adas on BACH_transformed: T 2/3 | E 52/250 Ended | E Time: 7.175s | ~Time Left: 1420.750s |  Train Loss: 1.0054 | Train Acc. 58.4551% | Test Loss: 1.1925 | Test Acc. 48.3333%
Adas on BACH_transformed: T 2/3 | E 53/250 Ended | E Time: 6.977s | ~Time Left: 1374.474s |  Train Loss: 0.9502 | Train Acc. 61.1691% | Test Loss: 1.1891 | Test Acc. 50.0000%
Adas on BACH_transformed: T 2/3 | E 54/250 Ended | E Time: 6.911s | ~Time Left: 1354.637s |  Train Loss: 0.9821 | Train Acc. 57.9332% | Test Loss: 1.2237 | Test Acc. 49.1667%
Adas on BACH_transformed: T 2/3 | E 55/250 Ended | E Time: 6.914s | ~Time Left: 1348.230s |  Train Loss: 0.9876 | Train Acc. 57.5157% | Test Loss: 1.0775 | Test Acc. 55.0000%
Adas on BACH_transformed: T 2/3 | E 56/250 Ended | E Time: 6.898s | ~Time Left: 1338.275s |  Train Loss: 0.9566 | Train Acc. 60.4384% | Test Loss: 1.0082 | Test Acc. 55.4167%
Adas on BACH_transformed: T 2/3 | E 57/250 Ended | E Time: 8.714s | ~Time Left: 1681.804s |  Train Loss: 0.9756 | Train Acc. 58.7683% | Test Loss: 1.0168 | Test Acc. 55.8333%
Adas on BACH_transformed: T 2/3 | E 58/250 Ended | E Time: 7.028s | ~Time Left: 1349.423s |  Train Loss: 0.9567 | Train Acc. 60.2296% | Test Loss: 1.3076 | Test Acc. 52.9167%
Adas on BACH_transformed: T 2/3 | E 59/250 Ended | E Time: 6.983s | ~Time Left: 1333.808s |  Train Loss: 0.9617 | Train Acc. 58.2463% | Test Loss: 1.0032 | Test Acc. 55.0000%
Adas on BACH_transformed: T 2/3 | E 60/250 Ended | E Time: 6.945s | ~Time Left: 1319.501s |  Train Loss: 0.9524 | Train Acc. 61.2735% | Test Loss: 1.0208 | Test Acc. 54.1667%
Adas on BACH_transformed: T 2/3 | E 61/250 Ended | E Time: 7.246s | ~Time Left: 1369.579s |  Train Loss: 0.8827 | Train Acc. 64.0919% | Test Loss: 1.1211 | Test Acc. 56.2500%
Adas on BACH_transformed: T 2/3 | E 62/250 Ended | E Time: 7.108s | ~Time Left: 1336.226s |  Train Loss: 0.8783 | Train Acc. 62.4217% | Test Loss: 0.8797 | Test Acc. 60.8333%
Adas on BACH_transformed: T 2/3 | E 63/250 Ended | E Time: 6.985s | ~Time Left: 1306.115s |  Train Loss: 0.8921 | Train Acc. 60.8559% | Test Loss: 1.0895 | Test Acc. 60.8333%
Adas on BACH_transformed: T 2/3 | E 64/250 Ended | E Time: 6.970s | ~Time Left: 1296.360s |  Train Loss: 0.8621 | Train Acc. 64.3006% | Test Loss: 1.0284 | Test Acc. 55.8333%
Adas on BACH_transformed: T 2/3 | E 65/250 Ended | E Time: 7.081s | ~Time Left: 1310.007s |  Train Loss: 0.8781 | Train Acc. 62.6305% | Test Loss: 0.9097 | Test Acc. 63.3333%
Adas on BACH_transformed: T 2/3 | E 66/250 Ended | E Time: 6.974s | ~Time Left: 1283.218s |  Train Loss: 0.8442 | Train Acc. 65.3445% | Test Loss: 1.2236 | Test Acc. 59.5833%
Adas on BACH_transformed: T 2/3 | E 67/250 Ended | E Time: 6.921s | ~Time Left: 1266.530s |  Train Loss: 0.9056 | Train Acc. 61.7954% | Test Loss: 1.3182 | Test Acc. 49.5833%
Adas on BACH_transformed: T 2/3 | E 68/250 Ended | E Time: 6.917s | ~Time Left: 1258.885s |  Train Loss: 0.8823 | Train Acc. 61.6910% | Test Loss: 0.9029 | Test Acc. 60.0000%
Adas on BACH_transformed: T 2/3 | E 69/250 Ended | E Time: 6.963s | ~Time Left: 1260.392s |  Train Loss: 0.8547 | Train Acc. 63.0480% | Test Loss: 1.1140 | Test Acc. 54.1667%
Adas on BACH_transformed: T 2/3 | E 70/250 Ended | E Time: 6.986s | ~Time Left: 1257.437s |  Train Loss: 0.8587 | Train Acc. 64.6138% | Test Loss: 0.9358 | Test Acc. 58.7500%
Adas on BACH_transformed: T 2/3 | E 71/250 Ended | E Time: 7.005s | ~Time Left: 1253.985s |  Train Loss: 0.7873 | Train Acc. 66.0752% | Test Loss: 1.0372 | Test Acc. 60.0000%
Adas on BACH_transformed: T 2/3 | E 72/250 Ended | E Time: 7.063s | ~Time Left: 1257.288s |  Train Loss: 0.8497 | Train Acc. 63.6743% | Test Loss: 1.0094 | Test Acc. 62.9167%
Adas on BACH_transformed: T 2/3 | E 73/250 Ended | E Time: 7.065s | ~Time Left: 1250.593s |  Train Loss: 0.8235 | Train Acc. 66.2839% | Test Loss: 0.9173 | Test Acc. 62.9167%
Adas on BACH_transformed: T 2/3 | E 74/250 Ended | E Time: 7.086s | ~Time Left: 1247.216s |  Train Loss: 0.7920 | Train Acc. 68.6848% | Test Loss: 0.9922 | Test Acc. 56.6667%
Adas on BACH_transformed: T 2/3 | E 75/250 Ended | E Time: 6.914s | ~Time Left: 1209.980s |  Train Loss: 0.7616 | Train Acc. 69.5198% | Test Loss: 1.1628 | Test Acc. 59.5833%
Adas on BACH_transformed: T 2/3 | E 76/250 Ended | E Time: 7.009s | ~Time Left: 1219.577s |  Train Loss: 0.7397 | Train Acc. 69.3111% | Test Loss: 0.9275 | Test Acc. 62.9167%
Adas on BACH_transformed: T 2/3 | E 77/250 Ended | E Time: 6.945s | ~Time Left: 1201.434s |  Train Loss: 0.7908 | Train Acc. 67.1190% | Test Loss: 0.9011 | Test Acc. 63.7500%
Adas on BACH_transformed: T 2/3 | E 78/250 Ended | E Time: 6.921s | ~Time Left: 1190.359s |  Train Loss: 0.7291 | Train Acc. 69.2067% | Test Loss: 0.9373 | Test Acc. 62.0833%
Adas on BACH_transformed: T 2/3 | E 79/250 Ended | E Time: 6.959s | ~Time Left: 1189.926s |  Train Loss: 0.7435 | Train Acc. 69.1023% | Test Loss: 1.4430 | Test Acc. 44.1667%
Adas on BACH_transformed: T 2/3 | E 80/250 Ended | E Time: 6.847s | ~Time Left: 1163.996s |  Train Loss: 0.7500 | Train Acc. 69.4155% | Test Loss: 0.8025 | Test Acc. 65.4167%
Adas on BACH_transformed: T 2/3 | E 81/250 Ended | E Time: 7.072s | ~Time Left: 1195.160s |  Train Loss: 0.7142 | Train Acc. 68.5804% | Test Loss: 0.8556 | Test Acc. 68.7500%
Adas on BACH_transformed: T 2/3 | E 82/250 Ended | E Time: 6.876s | ~Time Left: 1155.132s |  Train Loss: 0.7392 | Train Acc. 68.2672% | Test Loss: 0.9038 | Test Acc. 62.9167%
Adas on BACH_transformed: T 2/3 | E 83/250 Ended | E Time: 6.940s | ~Time Left: 1159.015s |  Train Loss: 0.6935 | Train Acc. 71.7119% | Test Loss: 1.0044 | Test Acc. 60.0000%
Adas on BACH_transformed: T 2/3 | E 84/250 Ended | E Time: 7.113s | ~Time Left: 1180.834s |  Train Loss: 0.7252 | Train Acc. 71.0856% | Test Loss: 0.7581 | Test Acc. 70.8333%
Adas on BACH_transformed: T 2/3 | E 85/250 Ended | E Time: 7.032s | ~Time Left: 1160.283s |  Train Loss: 0.6580 | Train Acc. 72.2338% | Test Loss: 0.8767 | Test Acc. 63.3333%
Adas on BACH_transformed: T 2/3 | E 86/250 Ended | E Time: 7.140s | ~Time Left: 1170.924s |  Train Loss: 0.6379 | Train Acc. 73.6952% | Test Loss: 0.8024 | Test Acc. 63.7500%
Adas on BACH_transformed: T 2/3 | E 87/250 Ended | E Time: 6.988s | ~Time Left: 1138.997s |  Train Loss: 0.6323 | Train Acc. 74.9478% | Test Loss: 0.7628 | Test Acc. 69.5833%
Adas on BACH_transformed: T 2/3 | E 88/250 Ended | E Time: 7.049s | ~Time Left: 1141.883s |  Train Loss: 0.6533 | Train Acc. 72.6514% | Test Loss: 0.7170 | Test Acc. 72.9167%
Adas on BACH_transformed: T 2/3 | E 89/250 Ended | E Time: 6.893s | ~Time Left: 1109.750s |  Train Loss: 0.6569 | Train Acc. 73.0689% | Test Loss: 0.8942 | Test Acc. 61.2500%
Adas on BACH_transformed: T 2/3 | E 90/250 Ended | E Time: 7.538s | ~Time Left: 1206.092s |  Train Loss: 0.6070 | Train Acc. 75.1566% | Test Loss: 0.9001 | Test Acc. 65.8333%
Adas on BACH_transformed: T 2/3 | E 91/250 Ended | E Time: 7.612s | ~Time Left: 1210.236s |  Train Loss: 0.6401 | Train Acc. 73.1733% | Test Loss: 1.2165 | Test Acc. 62.5000%
Adas on BACH_transformed: T 2/3 | E 92/250 Ended | E Time: 7.030s | ~Time Left: 1110.806s |  Train Loss: 0.6060 | Train Acc. 74.5303% | Test Loss: 0.8076 | Test Acc. 69.1667%
Adas on BACH_transformed: T 2/3 | E 93/250 Ended | E Time: 6.872s | ~Time Left: 1078.863s |  Train Loss: 0.5993 | Train Acc. 77.2443% | Test Loss: 0.7744 | Test Acc. 69.5833%
Adas on BACH_transformed: T 2/3 | E 94/250 Ended | E Time: 6.910s | ~Time Left: 1077.894s |  Train Loss: 0.6075 | Train Acc. 75.9917% | Test Loss: 0.8060 | Test Acc. 67.0833%
Adas on BACH_transformed: T 2/3 | E 95/250 Ended | E Time: 8.401s | ~Time Left: 1302.104s |  Train Loss: 0.5992 | Train Acc. 76.4092% | Test Loss: 0.7640 | Test Acc. 69.5833%
Adas on BACH_transformed: T 2/3 | E 96/250 Ended | E Time: 6.892s | ~Time Left: 1061.295s |  Train Loss: 0.5710 | Train Acc. 77.6618% | Test Loss: 0.8523 | Test Acc. 68.3333%
Adas on BACH_transformed: T 2/3 | E 97/250 Ended | E Time: 6.826s | ~Time Left: 1044.397s |  Train Loss: 0.5704 | Train Acc. 77.0355% | Test Loss: 0.8218 | Test Acc. 69.5833%
Adas on BACH_transformed: T 2/3 | E 98/250 Ended | E Time: 7.174s | ~Time Left: 1090.519s |  Train Loss: 0.5839 | Train Acc. 76.6180% | Test Loss: 1.2481 | Test Acc. 62.5000%
Adas on BACH_transformed: T 2/3 | E 99/250 Ended | E Time: 6.918s | ~Time Left: 1044.585s |  Train Loss: 0.5351 | Train Acc. 78.3925% | Test Loss: 0.6777 | Test Acc. 69.5833%
Adas on BACH_transformed: T 2/3 | E 100/250 Ended | E Time: 7.211s | ~Time Left: 1081.649s |  Train Loss: 0.5147 | Train Acc. 78.1837% | Test Loss: 0.6333 | Test Acc. 76.2500%
Adas on BACH_transformed: T 2/3 | E 101/250 Ended | E Time: 6.953s | ~Time Left: 1036.047s |  Train Loss: 0.5311 | Train Acc. 78.8100% | Test Loss: 0.8018 | Test Acc. 70.8333%
Adas on BACH_transformed: T 2/3 | E 102/250 Ended | E Time: 6.950s | ~Time Left: 1028.656s |  Train Loss: 0.5791 | Train Acc. 75.8873% | Test Loss: 1.5513 | Test Acc. 57.9167%
Adas on BACH_transformed: T 2/3 | E 103/250 Ended | E Time: 6.970s | ~Time Left: 1024.635s |  Train Loss: 0.5812 | Train Acc. 76.0960% | Test Loss: 0.7352 | Test Acc. 72.0833%
Adas on BACH_transformed: T 2/3 | E 104/250 Ended | E Time: 6.915s | ~Time Left: 1009.598s |  Train Loss: 0.4883 | Train Acc. 80.8977% | Test Loss: 0.6696 | Test Acc. 75.0000%
Adas on BACH_transformed: T 2/3 | E 105/250 Ended | E Time: 6.925s | ~Time Left: 1004.182s |  Train Loss: 0.4995 | Train Acc. 79.9582% | Test Loss: 1.0258 | Test Acc. 66.2500%
Adas on BACH_transformed: T 2/3 | E 106/250 Ended | E Time: 7.426s | ~Time Left: 1069.342s |  Train Loss: 0.5214 | Train Acc. 79.5407% | Test Loss: 0.7519 | Test Acc. 71.6667%
Adas on BACH_transformed: T 2/3 | E 107/250 Ended | E Time: 6.989s | ~Time Left: 999.489s |  Train Loss: 0.4972 | Train Acc. 80.8977% | Test Loss: 0.8576 | Test Acc. 65.0000%
Adas on BACH_transformed: T 2/3 | E 108/250 Ended | E Time: 6.903s | ~Time Left: 980.262s |  Train Loss: 0.4856 | Train Acc. 81.6284% | Test Loss: 0.7129 | Test Acc. 72.9167%
Adas on BACH_transformed: T 2/3 | E 109/250 Ended | E Time: 7.057s | ~Time Left: 995.076s |  Train Loss: 0.4738 | Train Acc. 81.7328% | Test Loss: 0.7693 | Test Acc. 69.1667%
Adas on BACH_transformed: T 2/3 | E 110/250 Ended | E Time: 7.669s | ~Time Left: 1073.617s |  Train Loss: 0.4931 | Train Acc. 80.1670% | Test Loss: 0.8007 | Test Acc. 71.6667%
Adas on BACH_transformed: T 2/3 | E 111/250 Ended | E Time: 7.042s | ~Time Left: 978.794s |  Train Loss: 0.4672 | Train Acc. 81.7328% | Test Loss: 0.7800 | Test Acc. 72.9167%
Adas on BACH_transformed: T 2/3 | E 112/250 Ended | E Time: 6.925s | ~Time Left: 955.687s |  Train Loss: 0.4503 | Train Acc. 81.3152% | Test Loss: 0.6578 | Test Acc. 75.8333%
